QV2M,RH2M,PRECTOTCORR,PS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WD10M,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE,WD50M,T2M,T2M_RANGE,T2M_MAX,T2M_MIN
8.36,75,0.12,96.2,1.75,2.27,1.05,1.23,283.88,3.23,4.01,2.05,1.96,284.81,15.44,12.93,21.37,8.44
8.91,76.12,0,96.31,1.61,2.1,0.88,1.23,230.81,3.63,5.2,1.52,3.68,232.25,16.51,13.8,22.84,9.04
11.72,80.94,1.13,95.62,2.26,3.18,1.41,1.76,231.94,4.98,6.25,2.73,3.52,234.31,19.23,11.92,24.26,12.34
11.11,78.69,2.02,95.42,2.2,3.59,0.24,3.35,292.94,4.22,6.76,0.34,6.42,293.94,18.9,5.99,21.86,15.87
12.76,86.25,13.67,94.97,2.51,3.45,1.34,2.1,214.88,5.08,7.44,2.21,5.23,217.19,19.25,9.45,22.48,13.03
8,74.81,3.03,95.21,3.32,4.8,2.02,2.77,299.5,6.43,8.8,3.82,4.98,300.75,13.94,11.21,18.62,7.4
6.1,73.88,7.4,96.37,2.16,2.74,0.88,1.87,283.88,4.2,5.58,2.51,3.06,285.62,10.8,10.3,15.95,5.65
8.06,89.56,9.99,95.69,2.75,4.15,1.09,3.06,184.19,5.43,8.08,2.88,5.2,187.62,11.62,9.41,15.33,5.91
9.22,84.19,5.21,94.64,2.81,3.8,1.63,2.17,267.06,5.54,7.22,3.42,3.8,269.12,14.68,8.35,18.76,10.4
7.39,77.5,2.04,95.28,2.09,2.55,0.98,1.55,314.94,4.05,4.77,2.84,1.92,316.75,12.93,9.77,18.19,8.41
8.12,78.44,4.96,95.31,1.81,2.91,0.85,2.06,252.25,3.84,5.55,1.5,4.05,253.38,14.14,12.77,20.43,7.66
5.62,68.88,1.03,95.26,1.34,1.7,0.98,0.72,265.56,2.41,3.02,1.78,1.24,265.38,10.92,12.13,16.7,4.57
6.71,88.62,14.32,94.84,1.04,1.83,0.05,1.77,168.81,2.02,3.53,0.13,3.41,181.06,9.12,7.38,13.08,5.7
7.02,91.56,7.36,94.68,1.2,1.77,0.3,1.47,227,2.3,3.88,0.35,3.52,229.5,9.17,6.64,12.53,5.89
7.14,89.25,1.23,95.13,2.07,2.73,0.99,1.73,313.5,4.11,5.03,2.7,2.34,315.31,9.87,5.94,13.58,7.65
8.85,79.44,0.24,95.75,1.77,2.3,0.98,1.33,266.94,3.34,4.29,2.39,1.9,268.31,15.26,13.1,20.96,7.86
9.83,77.38,0.01,96.63,1.55,2.27,0.57,1.7,211.31,2.65,3.7,0.83,2.87,211.94,17.56,14,23.9,9.9
10.93,77.38,0.01,96.84,1.41,2.28,0.42,1.86,226.81,2.59,3.87,0.82,3.05,228.06,19.14,14.11,25.4,11.3
11.96,83.38,0.04,96.47,1.46,1.92,0.9,1.02,270.06,3.17,4.53,1.38,3.16,271.81,19.32,11.48,24.9,13.43
14.1,82.38,0.62,96.22,1.18,1.53,0.84,0.69,284.31,2.82,5.01,1.25,3.75,285.25,22.09,12.18,27.6,15.42
15.14,83,0.96,95.91,1.48,2.13,0.95,1.18,262.75,3.55,4.92,1.52,3.41,264.06,23.04,12.31,28.82,16.51
15.44,84.06,2.01,95.57,1.3,1.84,0.99,0.85,257.31,2.83,3.84,1.64,2.21,259.31,23.19,9.94,28.69,18.76
15.32,86.31,1.05,95.39,1.3,1.73,0.88,0.85,264.62,3.02,4.11,1.4,2.72,265.75,22.43,8.91,26.66,17.75
14.59,86.5,0.55,95.42,1.6,2.42,1.17,1.25,245.06,3.75,4.65,2.19,2.46,246.19,21.63,8.92,26.95,18.02
12.57,82.56,0.15,95.51,1.77,2.82,1.05,1.77,283.38,4.02,5.23,2.32,2.91,283.88,20.23,9.79,24.76,14.97
9.77,76.38,0.02,95.86,1.47,1.98,0.77,1.2,287.81,3.03,5.27,1.25,4.02,289.44,17.69,10.16,22.86,12.7
12.76,88.19,13.79,95.29,2.05,3.2,1.18,2.02,234.75,4.52,6.28,2.8,3.48,236.69,18.9,12.27,24.55,12.29
8.18,77.88,0.39,95.77,2.12,2.98,1.12,1.85,302.75,4.15,5.32,2.99,2.33,303.69,14.49,7.79,18.75,10.96
12.08,87.88,4.79,95.7,1.83,3.09,1.05,2.05,235.81,4.19,5.91,2.02,3.9,237.5,17.76,11.35,21.94,10.58
14.65,93.31,11.6,95.62,1.19,2.05,0.64,1.41,229.06,2.6,4.11,1.45,2.66,213.81,20.37,6.69,23.8,17.12
12.45,84.69,0.42,95.8,1.8,2.42,1.03,1.38,289.06,3.77,4.53,2.98,1.56,290.75,19.69,9.23,24.35,15.12
13.43,91.75,2.46,95.77,1.38,2.7,0.65,2.04,233.38,3.2,4.99,1.43,3.56,235.06,19.29,6.05,22.82,16.76
11.78,84.75,1.93,96.16,1.39,1.71,0.84,0.88,273.56,2.73,3.63,1.91,1.72,274.44,18.75,7.54,23.3,15.76
11.47,97.19,21.65,96.06,1.79,2.43,0.94,1.48,107,3.7,5.05,2.68,2.37,108.56,15.93,3.2,17.13,13.94
10.56,84.38,7.07,95.99,1.51,2.04,0.98,1.05,165.62,2.8,4.1,1.96,2.14,181.38,17.1,9.97,22.57,12.59
11.96,83.38,0.59,96.37,1.09,1.58,0.59,0.99,183.06,2.34,4.01,1.08,2.93,183.12,19.22,10.43,24.48,14.06
10.68,88.12,6.36,96.06,1.34,2.17,0.23,1.94,98.06,2.62,3.94,0.29,3.65,98.06,16.4,4.68,18.75,14.07
11.23,83.12,5.61,95.89,0.85,1.3,0.41,0.9,271.81,1.43,2.42,0.78,1.64,300.69,18.07,10.35,22.82,12.47
12.39,87.19,4.68,96.15,1.16,1.68,0.39,1.28,186.38,2.33,4.04,0.68,3.36,190.12,19.12,9.92,24.06,14.15
12.51,88.5,4.9,96.2,1.46,1.91,0.81,1.09,203.38,2.73,3.7,1.65,2.05,204.88,18.9,8.67,24.12,15.44
12.02,84.81,3.66,96.38,1,1.63,0.23,1.41,261.5,1.66,2.91,0.45,2.47,263.69,18.93,8.87,23.87,14.99
12.02,82.94,1.35,96.31,1.38,1.76,0.81,0.95,264.5,3.01,4.62,1.2,3.41,265.88,19.49,11.77,24.75,12.98
14.89,86.25,8.9,95.82,1.73,2.5,1.24,1.26,246.19,4.06,5.16,2.53,2.62,248,22.01,11.84,27.81,15.97
13.55,87.12,7.73,95.78,1.48,1.79,1.02,0.77,258.5,2.9,3.82,1.81,2.01,259,20.35,8.19,24.36,16.17
12.15,80.38,0.02,96.18,1.3,1.95,0.72,1.23,207.5,2.77,4.27,1.17,3.1,208.38,20.01,11.45,25.4,13.95
13.06,79.56,1.03,96.56,1.3,1.71,0.78,0.93,282.75,2.48,3.88,1.12,2.75,283.81,21.43,11.73,26.81,15.08
15.99,88.19,2.7,96.61,1.26,1.65,0.56,1.09,201.19,2.83,4.76,1.07,3.68,203.44,22.87,9.91,27.58,17.67
16.42,86.81,1.27,96.35,1.8,2.49,1.46,1.03,239.62,3.91,4.67,3.23,1.45,241.31,23.77,8.48,28.39,19.9
15.81,85.69,1.29,96.08,1.58,2.09,1.09,0.99,240.69,3.66,4.52,2.6,1.91,241.62,23.31,8.77,27.76,18.99
16.05,87.94,5.89,95.77,1.84,2.84,1.01,1.83,214.81,4.01,5.48,2.96,2.52,217,23,7.57,27.29,19.72
14.04,87.69,6.71,95.57,1.15,1.45,0.82,0.62,247.94,2.89,3.83,1.91,1.92,248.44,20.84,7.84,24.27,16.43
12.82,86.94,1.9,95.77,1.43,1.86,0.95,0.91,282.94,3.08,4.02,2.02,2.01,284.31,19.62,8.61,24.03,15.43
13.43,82.81,0.01,96.05,1.39,1.88,0.94,0.95,241.5,3.38,4.57,1.45,3.11,242.38,21.32,10.89,26.83,15.94
14.1,86.12,0.69,95.99,1.84,3.1,1.08,2.02,249.94,4.29,5.88,2.77,3.12,250.75,21.23,9.62,25.44,15.82
12.76,84.94,0.19,96.18,1.2,1.86,0.86,1,268.25,2.92,4.55,1.38,3.16,267.94,19.94,8.41,24.51,16.1
13,83,2.33,96.09,1.63,2.18,1.03,1.15,277.56,3.23,4.16,1.97,2.19,277.5,20.62,10.06,25.39,15.33
14.65,85.62,5.51,96.07,1.74,2.55,1.03,1.52,259.94,3.84,5.02,1.6,3.42,261.31,22.05,10.77,27.27,16.51
16.48,93.88,20.86,95.82,1.66,2.51,0.17,2.34,224.19,3.7,4.83,0.27,4.55,228.44,22.21,6.66,25.71,19.05
15.08,91.69,8.34,94.97,2.14,3.12,1.45,1.67,244,4.47,6.12,3.16,2.96,246.69,20.98,9.55,25.02,15.48
10.56,89.56,2.41,95.23,2.53,3.23,1.55,1.67,307.69,4.91,5.97,3.59,2.38,309.94,15.87,6.12,19.17,13.06
10.99,85.06,2.95,95.34,1.16,1.61,0.77,0.84,300.19,2.66,4.08,1.88,2.2,301.69,17.4,11.88,23.22,11.33
7.81,79.56,1.17,95.35,2.62,3.81,1.24,2.57,327.56,5.3,6.98,3.92,3.05,329.62,13.19,10.3,17.32,7.01
6.9,76.75,0,95.61,1.74,2.51,1.2,1.3,285.81,4.05,4.85,1.89,2.95,286.94,12.26,13.56,18.73,5.18
8.24,82.88,7.08,95.36,1.53,2.04,0.9,1.14,272.94,3.12,4.74,1.89,2.86,272.81,13.4,11.16,18.59,7.44
7.14,83.88,2.37,95.43,2.13,3.62,1.17,2.45,298.44,4.3,6.55,2.11,4.45,299.06,10.95,10.55,15.4,4.86
5.49,75.25,0.06,96.34,1.91,2.61,1.18,1.43,318.69,3.8,4.84,2.33,2.51,319.38,9.25,10.82,14.92,4.09
6.23,73.5,1.15,96.58,1.3,1.84,0.35,1.49,163.25,2.66,4.52,0.63,3.89,178.5,11.55,12.59,17.63,5.05
7.26,93.69,16.56,95.91,2.69,3.69,1.24,2.45,120.44,5.29,6.91,3.16,3.75,122.38,9.58,4.23,11.8,7.57
9.4,91.62,5.71,95.11,1.94,2.81,1.2,1.62,137.06,3.92,5.61,2.12,3.49,139.19,13.54,10.89,19.54,8.65
10.38,88.06,1.07,95.35,1.91,3.12,1.27,1.84,203.06,4.21,6.08,2.65,3.43,205.31,16.01,11.02,22.23,11.22
9.7,82.06,0.55,96.17,1.49,1.98,0.91,1.06,215.44,3.45,4.98,1.73,3.25,217.25,16.24,13.09,22.38,9.29
13,94.38,17.5,96.16,2.16,2.6,1.66,0.95,180.12,4.43,5.8,3.11,2.69,183.88,18.23,9.01,22.48,13.48
12.39,96.12,29.94,95.94,1.3,2.35,0.59,1.76,210.88,2.8,5.34,1.4,3.95,210.31,17.23,6.68,19.69,13.01
7.87,83.44,2.48,95.85,2.07,2.84,1.25,1.59,294.25,4.11,5.15,3.04,2.11,280.75,12.87,9.41,17.8,8.4
7.63,81.31,0.03,96.27,1.67,2.21,1.13,1.08,308.25,3.75,4.46,2.41,2.05,309.19,12.8,11.09,18.67,7.58
7.57,80.44,0,96.77,1.73,2.28,0.97,1.31,277.75,3.86,4.89,2.33,2.56,278.44,12.97,11.7,18.9,7.19
9.28,82,0.1,96.54,1.55,2.15,1.15,1,256.38,3.82,4.65,2.48,2.16,257.19,15.67,13.41,22.76,9.34
9.95,81.69,0.98,96.08,0.95,1.8,0.03,1.77,233.5,2.02,4.7,0.09,4.6,245.38,16.85,12.09,23.56,11.48
9.28,95.5,15.09,95.33,2.32,3.08,1.55,1.52,136.38,4.51,6.24,2.79,3.46,138.69,12.82,3.66,14.9,11.24
8.48,88,1.58,93.87,2.8,4.53,1.04,3.48,239.94,5.48,8.63,2.44,6.2,241.81,12.12,14.71,19.96,5.25
4.94,76,0.12,95.11,2.38,3.12,1.38,1.74,271.38,5.06,5.88,4.1,1.78,272.69,7.46,8.98,12.76,3.79
5.49,78.06,0.1,95.83,2.08,2.92,1.27,1.65,268.75,4.53,5.48,2.83,2.66,269.56,8.58,12.26,14.83,2.58
6.59,77.75,0,96.43,1.73,2.2,1.21,0.99,234.81,4.4,6.13,1.94,4.2,236.06,11.6,14.73,19.12,4.37
8.12,81.44,0,96.02,1.8,2.85,1.05,1.8,217.69,4.51,5.59,1.59,3.99,219.25,13.47,14.94,20.56,5.63
7.69,74.19,0.05,95.61,2.18,2.93,1.3,1.62,270.31,4.91,6.09,2.67,3.43,271.69,14.32,10.98,20.08,9.1
6.29,77.31,0.18,96.06,2.89,4.17,1.68,2.49,304.06,5.87,7.82,4.4,3.42,306,10.58,8.35,14.66,6.31
6.23,79,0.03,96.28,1.92,2.58,1.25,1.33,274,3.88,4.79,2.52,2.27,275.75,10.42,10.23,16.17,5.94
8.85,89.44,5.47,94.99,2.63,3.61,1.88,1.73,252.62,5.24,6.74,3.65,3.09,254.62,12.65,13.45,20.74,7.3
6.29,78.38,1.95,95.32,2.34,3.13,1.48,1.66,274.75,4.8,5.98,2.42,3.55,277.12,10.17,11.2,15.12,3.93
4.76,77.12,0.21,96.31,2.87,3.88,1.43,2.46,316.19,5.77,6.98,4.06,2.91,318.06,6.72,8.85,10.87,2.01
4.64,71.06,0,97.12,1.77,2.41,1.11,1.3,309,3.27,4.3,1.51,2.79,310.62,7.93,13.64,14.9,1.26
6.41,79.69,9.43,96.58,1.64,2.41,0.75,1.66,199.75,3.34,4.86,1.34,3.52,201.44,10.32,13.11,17.48,4.37
9.46,93.25,5,95.87,1.71,2.44,1.21,1.23,240.31,3.56,4.75,2.22,2.53,242.88,13.38,10.13,19.48,9.34
9.09,86.38,1.17,96.14,1.34,2.09,0.38,1.71,262.69,2.74,4.36,0.47,3.89,263.31,14.25,10.05,19.54,9.48
10.8,96.31,4.15,95.95,2.48,3.3,1.59,1.7,157.94,5,6.41,2.97,3.44,160.94,14.72,9.62,18.46,8.84
9.77,88.56,4.05,95.28,1.98,3.2,1.26,1.95,264.38,4.29,6.26,3.01,3.26,265.69,14.92,8.02,18.84,10.82
5.31,74.19,0.93,95.38,2.82,3.65,1.4,2.26,297.62,5.64,6.68,3.82,2.86,298.88,8.76,8.83,13.57,4.74
8.12,86.38,1.21,94.8,2.3,3.6,1.27,2.33,228.94,4.78,6.78,2.74,4.05,231.38,11.75,12.69,17.65,4.96
6.04,77.69,0,95.59,2.59,3.87,1.43,2.44,294.38,5.47,7.29,4.08,3.21,296.12,9.9,8.45,14.29,5.83
5.37,75.5,0,96.17,1.36,1.67,0.66,1.01,258.62,3.29,5.05,1.04,4.01,259.81,9.17,12.45,16.44,3.98
5.19,77.56,0.06,96.2,2.11,3.29,1.36,1.94,298.62,4.83,5.95,2.51,3.45,299.12,8.05,11.15,14.42,3.27
5.43,72.06,0.04,96.32,1.81,2.59,0.56,2.03,230.69,3.68,5.95,0.72,5.23,233.12,9.44,12.38,15.26,2.88
5.86,77.88,0.45,96.38,3.15,4.41,2.06,2.35,297.06,6.24,8.05,4.38,3.68,298.94,8.81,7.64,11.03,3.39
3.85,67.25,0,97.14,1.56,2.11,0.73,1.38,294.19,2.95,4.68,1.4,3.28,295.62,6.19,12.63,12.98,0.34
6.59,82.81,0.12,96.48,1.87,2.5,1.32,1.18,238.12,4.16,4.75,2.29,2.46,239.38,9.58,13.14,15.22,2.08
10.25,89,0.57,96.05,2.02,2.62,1.63,0.99,227.44,4.29,5.2,3.06,2.13,229.69,15.55,11.55,21.62,10.07
10.62,87.75,3.83,95.22,2.49,3.48,1.93,1.55,213.56,4.96,6.68,3.49,3.19,216.81,16.37,8.39,21.23,12.84
5.37,78.31,0.25,95.8,2.05,2.81,1.12,1.69,297.38,4.02,5.01,2.95,2.06,283.56,8.08,7.22,12.13,4.91
4.58,77.5,0.93,96.31,1.94,2.79,1.33,1.47,63.94,4.25,5.16,2.89,2.26,65,5.93,9.75,10.81,1.06
4.46,89.81,5.61,96.12,1.41,2.49,0.62,1.87,49.5,2.92,4.83,1.11,3.72,49.62,3.23,7.32,7.04,-0.28
4.03,86.06,0.92,96.65,1.53,2.51,0.36,2.15,283.31,3.01,4.39,0.6,3.79,284.12,2.67,9.15,6.93,-2.22
3.66,80.88,0.78,97.13,1.35,1.81,0.63,1.18,182.19,2.36,3.43,1.13,2.29,182.12,2.29,9.2,6.76,-2.43
3.6,87.75,3.73,96.46,1.81,2.38,1.23,1.15,151.81,3.7,4.76,2.73,2.03,154.75,0.61,3.23,2.51,-0.72
3.66,89.19,1.32,95.88,1.88,2.69,1.35,1.33,282.5,3.71,4.81,2.91,1.91,284,0.43,7.15,4.21,-2.94
5,90.75,1.02,95.06,2.23,3,1.2,1.8,194.19,4.48,6.52,2.8,3.72,197.19,4.14,12.69,9.69,-3
5.74,93,7.63,94.12,2.68,3.45,2.12,1.33,217.75,5.25,6.45,4.15,2.3,220.44,5.87,7.58,9.4,1.81
3.54,79.69,0.78,94.95,3,3.78,2.19,1.59,257.31,5.8,6.97,4.34,2.63,259.19,1.54,5.88,4.79,-1.1
2.99,79.12,0.35,95.77,3.1,4.15,2.23,1.91,293.88,5.8,7.39,4.41,2.98,296.25,-0.38,5.62,2.66,-2.95
3.72,78.94,0.29,95.94,2.48,3.31,1.63,1.68,256.75,4.99,6.22,2.77,3.45,259.81,2.44,10.78,7.69,-3.09
5.07,86.19,0.04,96.3,1.43,1.94,0.44,1.49,197.81,3.07,4.51,0.79,3.72,200.38,5.66,10.05,10.61,0.55
5.74,85.75,0.08,96.89,1.98,2.62,1.21,1.41,134.62,3.62,4.8,2.22,2.58,136.31,7.74,9.91,13.65,3.74
7.39,97.62,2.99,96.69,2.35,2.66,1.88,0.79,156.5,4.48,5.33,3.18,2.15,159.62,9.21,4.39,11.37,6.98
8.3,96.88,8.61,95.39,3.42,4.77,2.17,2.59,200.44,6.73,9.08,4.95,4.13,203.5,10.82,9.33,13.89,4.56
3.36,77.81,0.13,95.61,1.98,3.03,1.38,1.64,331.75,4.07,5.75,3.06,2.68,333.12,1.58,10.07,6.12,-3.95
2.56,75.88,0.17,96.06,2.25,3.34,1.62,1.73,300.69,4.36,5.91,2.91,3,301.69,-1.37,7.33,3.15,-4.17
3.05,73.88,0.35,96.62,1.52,2.16,0.65,1.51,181.19,3.16,5.27,1.14,4.12,182.81,1.15,11.02,7.37,-3.66
4.76,96.5,14.71,94.48,4.23,5.97,2.3,3.67,95.5,7.9,10.68,4.02,6.66,99.06,2.58,5.87,6.15,0.3
4.7,94.12,2.32,94.38,1.78,2.82,1.05,1.77,217.81,3.64,4.98,2.04,2.93,219.5,2.85,5.27,4.91,-0.36
5.62,99,3.88,94.8,2.24,3.2,1.1,2.09,166.56,4.64,6.22,2.79,3.43,169.38,4.42,9.48,8.37,-1.12
4.46,88.75,0.35,94.55,1.77,3.19,0.83,2.35,234.19,3.59,5.77,1.34,4.42,236.19,3.19,6.07,6.9,0.83
3.54,79.25,0.04,95.11,1.97,2.99,1.39,1.59,239.88,3.58,5.48,2.03,3.45,241.75,1.98,9.41,6.98,-2.42
3.6,86.44,1.42,96.04,1.77,2.18,1.19,0.99,269.44,3.25,4.23,2.16,2.05,270.12,0.8,9.77,6.65,-3.13
4.21,90,2.23,95.76,2.73,4.76,1.54,3.22,192.75,5.42,8.59,2.76,5.83,194.62,2.13,10.24,7.69,-2.56
3.17,78.06,0.47,95.82,2.95,4.01,1.53,2.48,269.56,6.03,7.48,4.16,3.31,271,0.49,6.68,3.85,-2.83
2.62,79.31,0.2,96.19,2.19,3.2,1.12,2.08,284.31,4.21,5.73,2.05,3.69,285.19,-2.09,6.35,1.61,-4.74
2.14,70.56,0.51,96.52,1.78,2.48,1.37,1.11,244.88,3.86,4.96,2.73,2.23,246.31,-2.59,9.82,3.77,-6.05
3.48,93.62,20.17,95.87,2.16,4.12,1.42,2.7,134.94,4.23,7.61,3.16,4.45,137.25,-0.99,7.16,1.56,-5.6
4.21,98.94,26.62,93.16,3.04,5.52,1.54,3.99,151.19,5.98,10.23,3.16,7.08,154.56,0.44,5.35,3.49,-1.86
3.36,92,1.27,94.36,3.98,4.84,2.51,2.34,284.31,7.24,8.62,4.9,3.73,286.88,-1.28,3.66,0.23,-3.42
3.78,91.94,0.5,95.48,1.78,2.34,1.21,1.13,205.69,4.22,6.19,1.96,4.23,207.06,0.12,8.59,3.71,-4.88
6.41,99.88,6.97,95.17,2.84,4.88,1.35,3.52,139.31,5.73,9.09,3.43,5.66,141.19,6.4,7.49,9.78,2.29
7.08,91.44,9.08,94.41,3.17,4.94,1.82,3.12,165.75,6.23,9.19,3.22,5.97,168.69,9.33,6.19,12.48,6.3
5.43,95.75,3.54,94.58,2.37,3.97,1.26,2.71,215,4.36,7.38,2.48,4.89,217.62,4.62,5.91,7.1,1.19
3.85,86.44,2.43,95.45,1.89,3.29,1.01,2.28,258.5,3.28,6.3,1.51,4.79,259.94,1.74,7.02,5.66,-1.35
4.21,97,0.64,95.94,1.7,2.72,0.94,1.78,280.44,3.46,4.95,1.54,3.41,281.31,1.21,4.64,3.94,-0.7
4.76,92,0.9,95.28,3.28,5.28,0.62,4.66,196.06,6.12,9.62,1.08,8.55,199.31,3.33,8.55,7.23,-1.33
3.17,75.94,0.32,95.49,3.86,4.67,2.66,2,293.19,7.18,8.91,5.2,3.7,294.69,0.62,7.66,3.54,-4.13
2.32,75.44,0.08,96.94,1.89,2.7,0.94,1.76,255.38,3.46,5.14,1.24,3.89,256.62,-2.56,7.86,2.29,-5.58
3.66,95.44,13.96,96.31,2.95,4.93,1.23,3.7,156.5,5.53,9.35,3.24,6.11,159.62,-0.52,4.43,1.43,-3.01
4.46,94.38,0.9,95.49,2.95,3.52,2.17,1.35,259.75,6.08,7.37,4.48,2.88,262,2.37,5.41,5.58,0.16
3.48,88.94,0.75,96.41,2.57,3.52,0.65,2.88,287.06,4.94,6.84,0.98,5.86,302.62,0.05,7.53,3.52,-4.01
4.27,91.31,1.37,96.36,2.57,3.51,0.96,2.55,163.38,5.05,6.77,1.93,4.84,165.75,2.17,10.08,6.86,-3.22
5.55,93.31,11.23,95.19,3.06,4.21,1.3,2.92,242.94,5.98,7.26,3.41,3.84,244.88,4.63,11.45,10.57,-0.88
2.75,77.31,0.18,96.05,3.95,5.08,2.81,2.27,286.69,7.6,9.44,5.71,3.73,288.5,-1.17,5.42,0.99,-4.43
2.2,74.12,1.18,96.9,1.77,2.98,0.51,2.46,276.44,3.21,5.85,0.76,5.09,277.81,-3.02,7.36,0.86,-6.5
3.36,93.56,24.18,95.46,2.75,4.43,1.47,2.97,125.88,4.79,7.45,2.82,4.62,128.38,-1.35,3.49,0.28,-3.21
3.23,99.38,3.28,94.34,4.46,5.12,0.27,4.84,296.88,7.91,9.28,0.6,8.68,298.75,-2.63,4.33,-0.06,-4.39
2.2,99.06,0.09,96.48,3.31,4.88,2.23,2.64,303.31,5.87,8.73,4.12,4.61,304.62,-7.23,9.85,-4.24,-14.09
1.89,99,0.13,96.18,2.34,2.95,1.73,1.23,304,4.22,5.07,3.23,1.84,304.75,-9.16,10.8,-3.38,-14.18
2.01,98.31,0.07,95.59,3.16,4.32,1.87,2.45,317.75,6.11,8.12,4.24,3.88,319.81,-8.13,6.98,-4.93,-11.91
1.83,95.5,0,95.44,3.5,4.03,2.19,1.84,309.44,6.25,7.19,4.58,2.61,312.12,-8.81,7.26,-5.4,-12.66
2.99,92.25,0,95.56,1.83,2.4,0.51,1.9,285,3.55,4.91,0.74,4.16,286.5,-2.63,8.96,1.57,-7.39
4.39,99.19,1.93,95.1,2.05,2.59,1.75,0.84,180.88,4.88,6.37,3.91,2.45,182.5,1.19,5.43,3.94,-1.49
4.33,98.69,13.3,94.1,2.19,3.86,1.17,2.69,273.75,4.46,7,2.87,4.13,274.75,0.95,3.73,2.83,-0.89
2.38,84.44,0.5,95.38,3.74,4.94,1.21,3.73,289.94,6.68,8.7,2.22,6.48,291.5,-4.33,6.55,-1.16,-7.71
3.05,92.75,0.21,95.65,2.09,3.29,1.15,2.14,184.94,4.09,6.03,2.14,3.9,186.88,-2.67,7.45,0.8,-6.64
3.11,94.12,0.21,95.26,2.08,2.91,1.48,1.44,266.56,4.22,5.54,3.28,2.26,267.88,-2.24,8.57,1.53,-7.04
2.14,89,0.4,95.19,3.02,3.42,2.45,0.98,271.88,5.7,6.23,4.48,1.75,273.38,-6.2,5.63,-3.63,-9.26
3.6,92.56,0.45,94.6,3.05,4.83,2.15,2.68,257.94,5.95,8.95,3.73,5.23,260.62,-0.38,6.26,2.86,-3.4
1.59,77.12,0.48,95.22,4.39,5.44,2.56,2.88,301.12,7.75,9.45,4.75,4.7,302.75,-7.98,8.64,-1.88,-10.52
1.16,74.19,0.17,95.75,2.16,2.79,0.54,2.26,299.88,3.8,5.09,0.78,4.3,300.5,-10.89,3.3,-9.39,-12.7
2.2,89.75,0.16,95.48,2.17,3.09,0.91,2.18,195.94,3.77,5.21,1.76,3.45,198.75,-6.35,11.49,-1.36,-12.85
3.54,96.19,0.09,94.86,2.15,3.13,1.25,1.88,272.25,4.41,6.04,3.26,2.77,273.38,-1.05,6.38,3.16,-3.21
1.89,85.81,0.2,95.94,2.27,3.98,1.43,2.55,307.62,4.4,6.76,2.97,3.79,308.12,-7.49,8.52,-3.77,-12.27
1.53,83.38,0.22,95.78,2.09,2.55,1.4,1.16,254.06,4.1,5,2.8,2.2,255.69,-9.13,8.59,-5.34,-13.92
0.98,76.81,0.16,95.44,2.46,3.47,1.06,2.41,285.5,4.2,6.07,1.82,4.25,299.44,-13.41,6.15,-8.88,-15.02
0.61,77.12,0.07,95.9,3.01,3.77,1.56,2.21,300.12,4.95,6.21,2.3,3.91,301.06,-18.87,7.51,-15.11,-22.61
0.55,74.12,0.07,96.55,2.25,3.51,1.04,2.47,288.44,3.61,5.79,1.78,4.02,290.5,-18.67,9.9,-12.68,-22.58
1.34,91.44,2.01,95.66,2.02,2.68,1.63,1.05,150.5,4.08,5.28,2.83,2.45,152.75,-13.2,13.41,-6.94,-20.35
2.93,94.94,3.27,95.39,1.33,2.21,0.62,1.59,133.31,2.77,4.35,0.8,3.55,135.31,-3.58,7.83,0.66,-7.17
2.69,91,2.61,94.68,3.98,6.2,1.98,4.23,238.25,7.09,10.39,3.58,6.81,240.5,-4.65,16.04,0.99,-15.05
0.67,86.5,0.02,95.65,4.09,6.08,1.68,4.4,295.81,6.73,10.02,2.59,7.43,296.69,-18.17,4.94,-15.82,-20.76
0.73,83.31,0,95.53,1.24,1.64,0.68,0.97,112.75,2,3.07,0.94,2.13,113.12,-16.86,8.41,-12.32,-20.74
0.92,92.75,0.01,95.07,2.16,2.92,1.55,1.38,291.62,3.85,4.77,2.61,2.15,292.38,-16.04,8.85,-11.18,-20.03
1.53,93.75,0.28,95.99,1.96,2.52,1.42,1.09,205.25,3.82,4.88,2.36,2.52,207.25,-11.06,8.21,-6.03,-14.24
3.17,96.88,0.69,95.67,2.52,4.05,1.76,2.3,199.06,4.95,8.56,3.27,5.29,201.31,-2.8,12.71,2.26,-10.44
4.09,90.38,0.13,95.57,4.04,5.32,3.34,1.98,266.06,7.8,9.33,6.97,2.36,267.19,1.22,11.87,5.05,-6.82
1.16,76.25,0.11,97.13,3.37,4.93,0.98,3.96,297.06,5.8,8.21,2.34,5.88,298.62,-10.74,7.04,-7.52,-14.56
1.77,89.44,4.9,96.62,2.74,4.24,1.19,3.05,145.5,4.85,6.99,2.66,4.34,147.19,-9.35,9.44,-4.63,-14.06
3.23,97.5,6.75,95.41,2,3.25,1.09,2.16,188.44,3.82,6.04,1.88,4.17,190.75,-2.76,5.77,-0.02,-5.78
3.3,92.94,1.36,94.73,4.78,5.77,3.23,2.54,278.5,8.55,10.11,6.62,3.48,280,-1.7,7.02,0.6,-6.42
1.28,88.31,3.03,96.25,4.95,5.46,3.08,2.38,303.88,8.48,9.61,5.3,4.3,305.31,-11.58,6.55,-7.05,-13.6
